Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class
12939,3,0,3,0,Lol!! &#8220;@ItzSweetz_Bitch: Ooop! QT @TiFFANY_P0RSCHE: You little twats.&#8221;,1
1585,3,0,3,0,&#8220;@Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches,1
24902,6,0,6,0,"running the game for 5 years guess that's why my feet hurt , wonder when they bite me do these bitches teeth hurt &#9995;&#128175;",1
18122,3,0,1,2,RT @TheRisingStar23: Shy Glizzy Decent Af,2
20730,3,0,0,3,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;,2
8480,3,0,3,0,But bitches be mad than a Mf when they don't know what I'm doing &amp; how I getting it &#128175;,1
10720,3,0,3,0,I hate bitches that fish for compliments,1
14981,3,0,3,0,"RT @CayMarieee: He said "" like u got the money to do that ""&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;",1
5189,3,0,3,0,@TrippinC @nuteIla &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128514;&#128514; that hoe is like 5'8.,1
19145,3,0,3,0,RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,1
24402,3,0,3,0,he said it's a black bitch &#128561;&#128552;&#128533;,1
5857,3,0,1,2,@carpedehope not if you're standing in btw the yellow lines,2
5271,3,0,2,1,"@WalkerJensen yaaaasssss it is. You are buhlowin' up my timeline, negro. &#128523;",1
1159,3,0,0,3,&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;,2
11279,3,0,2,1,"I try to pass him up, get in carpool passing him he's just looking at me like I'm playing a game do I waved hi idgaf don't fuck w/ me bitch",1
10556,3,0,3,0,I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;,1
10729,9,7,2,0,I hate fat bitches,0
4137,3,1,2,0,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!,1
10687,3,1,2,0,I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie @gucci1017,1
2474,3,1,2,0,@AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb,1
4260,3,0,0,3,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.,2
12354,3,0,3,0,Jean skirt ass hoe,1
878,3,1,2,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked http://t.co/80aRX0QJxz",1
3034,3,2,1,0,@DanielSizelove @Conrad_MLG get on cunt,0
2477,3,0,0,3,@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-),2
23443,3,0,3,0,Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy. Yeah fuck all you hoe ass niggas.,1
18149,3,0,3,0,RT @The_Searcy: Happy cunt bags&#128076;,1
7891,3,2,1,0,"Almost got to see a white boy get beat around today, but he ran like a bitch.",0
18568,3,0,1,2,RT @Yankees: You may cry after watching the Derek Jeter @Gatorade ad: http://t.co/hMO9Bxol0x http://t.co/0xdlxToci8,2
20315,3,1,2,0,RT @quecaine: white bitches love cocaine,1
24215,3,0,0,3,colored denim makes me puke,2
18894,3,0,3,0,RT @_posterboi: And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge&#8230;,1
18607,3,0,3,0,RT @YunGMiGo: Spit da same game to hoes like da same clothes money bring power so we like a bankroll @Shane_A1,1
17138,3,0,3,0,RT @OMGDizzyStarz: @1stName_Bravo aye at least that bitch hot boxed lmao,1
5083,3,0,1,2,@TheMayorMatt has to be #live version ! #pulledpork #clams #babyjesus #lilsmokey,2
11178,3,0,3,0,I spend my money on weed clothes n food not hoes,1
5440,3,0,3,0,@_BeautifulKeezy @darwinjames125 point A ppint an bitch &#128514;&#128514;&#128514;&#128128;,1
8597,3,0,3,0,Can't trust these hoes... And when I say hoes I mean dudes to,1
13224,3,0,3,0,Most Jordan's that dropped in 2014 were trash only fucked with like 3 pair and that's including the columbian,1
2136,3,1,2,0,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,1
23279,3,1,2,0,White people always gave yellow ass teeth,1
11626,3,0,0,3,I'm not from the ghetto.,2
11981,3,0,3,0,"If you're a whiney bitch, have a ZIMA and shut the fuck up! 
#Democrats http://t.co/ZAYMXsdza3",1
8037,6,0,6,0,"As a girlfriend I'm NEVER getting close to my boyfriend friends , cause they can be telling me one thing , and telling these hoes another.",1
1959,3,0,3,0,"&#8220;@thachosenkid321: What hoes do I have tbh on the highest of keys&#8221;

same",1
82,3,0,3,0,"""@BitchJones92: Get worshiping bitch! http://t.co/R37CejCjou"" woof woof",1
17592,3,0,3,0,"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",1
13646,3,0,3,0,"Niggas be impregnating the most basic of bitches.. No job, don't know how to drive a car, no money, no house... n wonder why they miserable",1
22350,3,0,3,0,They should free all da real niccas n give the snitches da time,1
4526,3,2,1,0,@Pecan_B19 @ObeyMy_Realness dryer then them bad ass eyes of your fag,0
8711,3,0,1,2,Chris Paul trash LMFAO,2
20950,3,0,0,3,Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline,2
19262,3,0,0,3,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW,2
1850,3,0,3,0,&#8220;@kanga_ruthie: When people complain to me about prices I'm just like bitch do I look like I make the rules?&#8221;,1
1299,3,0,3,0,&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;,1
15585,3,0,3,0,"RT @Fratfession: ""Every frat should have gay brothers because they pull hella fine bitches to your parties"" - Sigma Alpha Epsilon",1
3068,3,1,2,0,"@DecodnLyfe @LupeFiasco @Larellj another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot",1
24009,3,0,3,0,Yup! RT @STheMisfit Then she got AIDs and died RT @MissBl0ndee: Jenny was a bitch! #forestgump,1
16040,3,0,0,3,"RT @ItsJustJill: Obama Says He&#8217;s &#8220;Irritated&#8221; But &#8220;Does Not Feel Repudiated&#8221; After Losing Senate (Video) http://t.co/2U10aolKXG 
Awwwww...ho&#8230;",2
15801,3,0,3,0,RT @HardNuckLife: Kamehamehaaaaaaa bitch.,1
23260,3,0,3,0,Where this brolic bitch at ? Lol http://t.co/c0ooYDnq4M,1
22351,3,2,1,0,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,0
2704,3,1,2,0,@BobbyBotsods @MrMooncricket @FuckTheMallcops @UncleUnco no u eat it inbred trailer trash.,1
9536,3,1,2,0,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,1
21141,3,0,3,0,Sex with whoever I want whenever I want? Nah. My girl give me good pussy all the time.,1
19104,3,0,0,3,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,2
23718,3,0,3,0,You ain't nothin but a piece of cheese with out the corners in other words you ain't never gone be a slice bitch &#128514;&#128514;&#128514;,1
4319,3,0,3,0,@Mrste617 Where your white hoes at bro lol,1
13351,3,0,3,0,"My ex wanna work it out, bitch try yoga",1
13085,3,0,3,0,Marcus is in this hoe schleeeeeeeeeeppppppp,1
12672,3,0,3,0,Let me text my hoes gm or sumpin,1
3960,3,1,2,0,"@KoolQueef 
Inch that bitch out and flick it wit my tongue like a damn pinada",1
25103,3,0,3,0,thugga let ur bitch suck'em up in rentals!!!,1
23213,3,1,2,0,"When the bitch playes with your emotions, an won't let you date. That's the moment where i wanna kick her straight in the vagina.",1
16564,3,0,2,1,RT @Libra_DTF: &#8220;@RebukedSagacity: That's her fault for not asking before she sent her number tho &#128554; http://t.co/2JVeTNqNAa&#8221; dumb bitch,1
15612,3,0,1,2,"RT @FriendlyAssh0le: Todays Horoscope: 

you're still a hoe

That is all. have a nice day",2
19661,3,0,3,0,RT @iiAK: I hate seeing a nice fee wit a weak nigga .. Be like girl yu retarded r sumn?! Uon know yu cud have me?!,1
16563,3,1,2,0,RT @Liberienne: Iggy's sextape is prolly gon' be trash. The nigga she made it with is ugly.,1
3649,3,2,1,0,@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,0
18988,3,0,3,0,RT @arabellaann: &#8220;@0_FacingReality: Finna punch all these bitches in front of me&#8221; das my girl,1
13564,3,0,3,0,"Never take a bitch where you stay 

Never keep work where you lay",1
2659,3,0,3,0,"@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers",1
22974,3,0,3,0,Wats up with ppl calling me foriegn bitch now,1
1550,3,0,3,0,&#8220;@SheSoViciouzz: It might be RT @WarWith1Gun: Some of y'all females pussy wet cause he cried&#8221; smh,1
4239,3,2,1,0,@MilesM_05 shut up coon.,0
11106,3,0,0,3,I rather watch the oak cliff redskins and oak cliff comets play hell,2
5919,3,0,3,0,@colinkane ur the tool for posting a vid of a dude pacing! Especially when u were too pussy to film his face!!!,1
5794,3,0,0,3,@bocgeogaddi @anepicname lmaooooo epic bird wins.,2
8632,3,3,0,0,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,0
22971,3,2,1,0,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,0
13385,6,1,4,1,My main girl Tryna get a blessing why my side hoe Tryna get affection,1
7364,3,0,0,3,@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn,2
20631,3,0,3,0,RT @tiathegawd: bitches be trying the wrong bitches &amp; don't even be knowing..,1
14597,3,0,3,0,"RT @AzlanTheGoat: Females always talk about how on point their nails and eyebrows are, okay bitch your personality is still shit though.",1
12036,3,0,3,0,Im looking for a reason to really spazz on a bitch (never my lady) but....a bitch none the less lol,1
15804,3,0,0,3,RT @Harry_Styles: @kathygriffin I just found an Oreo in my pocket... Is it yours? Thanks for looking after it .xx,2
2028,3,0,0,3,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/O8JoZOKFEI,2
7955,3,1,2,0,And i aint neva gave a fucc about a bitch boy !,1
17288,3,1,2,0,RT @PinkDuckTwist: LMFAO WTF &#8220;@MakeMeSpazz: &#8220;@TheKingSimp: Niggas on here really retarded http://t.co/arhySCAMu6&#8221; &#128553;&#128514;&#9996;&#65039; I'm tf out!!&#8221;,1
10840,3,0,2,1,I hope you realize that your both retarded,1
203,3,0,2,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",1
24137,4,0,4,0,bitch u kno my game tight,1
19571,3,0,3,0,"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",1
15524,3,0,3,0,RT @FarFrmAverage_: Them hoes ain't solid &#8220;@Satisfied_x: I laugh so hard when females be all in my DMs but they have a Avi picture with the&#8230;,1
4996,3,0,3,0,@TayHASWAGG truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,1
23838,3,1,2,0,You know random niggaz and bitches wish the worst on eachother... Just look at their tweets.,1
10006,3,0,3,0,He said bitch boy &#128514;,1
12814,3,0,3,0,Lmao they got the Titanfall jump in this bitch,1
16319,6,0,6,0,RT @KanyeFaaces: when you let go of all your hoes for one girl but she end up bein a hoe too http://t.co/kn1yKRw4J4,1
19239,3,1,2,0,RT @daberellla: pop a Molly? why don't you hoes start poppin some birth control &#128138;&#128076;,1
3873,3,0,2,1,@Katieloukarl lol tell that hoe grow up ahaha,1
21981,3,0,3,0,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,1
13783,3,0,0,3,"Not sure why #teabaggers would care about Nelson Mandela, being that he's one of 'them' if you know what I mean. #teaparty #tcot",2
6615,3,0,3,0,@kieffer_jason bitch am not I really don't fucking like you. why the fuck are you even talking to me ?,1
8066,3,0,3,0,At the end of the day seniors still love that young fresh pussy from west case closed,1
21417,3,1,2,0,So much white trash at this demo derby &#128514;&#128079; &#127482;&#127480;,1
12564,3,0,2,1,"Know why birds don't wear pants?
Cause their pecker's in the way",1
16775,3,0,0,3,"RT @Matty_Kem: My favorite shark is megaldon, my least favorite is a mud shark. They are the worst",2
20385,3,0,0,3,"RT @russnelligan: .@KarynPolito declares victory by introducing ""our next governor, Charlie Baker"" @CharlieForGov #wcvb http://t.co/HYkWrVD&#8230;",2
20781,3,0,3,0,RT @wojtata: Huntley High School is the most retarded high school ever.,1
16807,6,1,4,1,"RT @MettaDamnFool: &#128557;&#128557;&#128557;&#128557; RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/k2TU1S85t6",1
25171,3,0,0,3,what a clam shame,2
906,3,0,3,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Home made. My wife rubbing her pussy http://t.co/ldb9aFwVdM",1
6441,3,1,2,0,@jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow,1
7185,3,0,3,0,@sbsylvester bitch what but I pull more hoes the u dream of,1
6217,3,0,0,3,@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,2
11089,3,0,3,0,I only respect bitches that respect theyself.# truu,1
19986,6,0,6,0,RT @lilmenifee__: no hoes no baes no dips/sidelines no NOTHING &#128530;&#128563;&#128080;,1
19762,3,0,3,0,RT @jaynovel: Real RT @JRUIZ__: Few things worse than forcing a conversation with a dumb bitch,1
1454,3,0,3,0,&#8220;@Moneyhighpapi: When you fuck her GOOD she trip even more&#8221; good dick makes a bitch go crazy,1
16902,3,0,3,0,RT @MrLuckyToYou: Eat that pussy from the back and slide two fingers in...,1
16293,6,0,6,0,RT @KINGTUNCHI_: Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player,1
20016,3,0,3,0,"RT @louiev_: LMAOOOO RT @TAN1AAA: White people lmaoo RT @sexxielexxie: Filth. RT @SoloChills: When she says ""Come get this pussy"" https://t&#8230;",1
113,3,0,3,0,"""@Dietrich1892: Yall shut up:p"" make me bitch",1
8387,3,1,2,0,Boy you gotta turn that Nikki song all the way down on the volume kuz it's trash ... But that the ass fat lawd&#128525;&#128525;&#128525;&#128588;&#128588;&#128588;,1
23608,3,1,2,0,Yeah Chris Brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how I be feelin,1
16569,3,0,3,0,"RT @LifeAsBros: ""Don't be a bitch dude"" - easiest way to get your bro to do something.",1
4693,3,0,3,0,"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that....",1
22308,3,1,2,0,These parents nd giving they kids ghetto ass names Ronkieshietta. Bro are you serious?? That tipped the scale fa me,1
11735,3,1,2,0,"I've never had a problem w| anybody here, I've been w| the company for a year, and then this snitch fucking bitch is trying to get me fired",1
11541,3,0,1,2,I'm definitely watching that mook/ lux battle today damn it!!!,2
22652,3,0,3,0,Tia chepa... Uhh Noo bitch she is your Tia Irma &#128530; aghh he's so annoying,1
8803,3,0,3,0,Cus you gt d hoes,1
16683,3,0,3,0,RT @LupeMeCoje: What's going down pussies?,1
20098,6,0,6,0,"RT @metroadlib: Amanda wants Fizz to protect her.
This dude told yo ass on MULTIPLE occasions to let this bitch be.",1
11039,3,1,2,0,I miss having Jihadist bitches in my crosshairs... Ahhh the good ol days...,1
20898,3,0,0,3,RT what got me into baseball! :Well only a couple more days till all these legends will be retired #CORE4 #Yankees http://t.co/bL2V1v2n9T&#8221;,2
17660,3,0,1,2,RT @Shalewis09: Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.,2
19910,3,1,2,0,RT @kxnggerald: unemployed niggas be having all the hoes &#128514;&#128546;,1
17220,3,0,3,0,"RT @PABLO_BAAIH: ""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father""",1
3838,3,1,2,0,"@JustFemaIe @CheatingAdvice 
Where the fuck were you this summer bitch?",1
23966,3,0,0,3,You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i,2
5132,3,0,3,0,@Thee_MrWest pussy,1
20490,3,0,0,3,RT @sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos,2
2831,3,0,3,0,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit,1
14130,3,3,0,0,People on this site are fucking retarded sometimes,0
23137,3,0,3,0,"When I call bitch, you come.",1
1893,6,0,6,0,&#8220;@miilkkk: On a scale of 1-10 this bitch is literally a 6 http://t.co/A3rMyfNUS4&#8221;hahaha,1
15965,9,0,9,0,RT @Iethaldose: Feelings are a bitch to fucking control...,1
13130,3,0,3,0,"Me to @sarayeagley ""Caffenate me, bitch"" because I don't know how to use Dave's coffee maker #struggles #CLEadventures",1
1021,3,1,2,0,&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass,1
394,3,0,3,0,"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",1
11893,3,0,3,0,If u know this bitch u know ur mexican http://t.co/Jyw85Vmp8K,1
6609,3,1,2,0,@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping,1
18262,3,0,3,0,"RT @TrueNovacane: When you think you sliden, bitch you slippen &amp; I know the truth. I KNOWW I KNOWW I KNOWW, YOU KNOW THAT I KNOWW I KNOWW I&#8230;",1
19035,3,1,2,0,"RT @bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds",1
10857,3,1,2,0,I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker,1
24207,3,0,0,3,cheeky lol RT @_MELiSA_jay: I want those all black and yellow 95's again... ughh I &#9825; those,2
8337,3,0,3,0,Blah. In all honesty.... I just need some pussy. That's it,1
17771,3,0,3,0,RT @SourPinkk: If having hoes still excites you ; you still have some growing to do lil mf !!!,1
5144,3,0,1,2,"@Threehoez rip plate, brownies, large tea, fries, beans potato salad, poboy",2
20751,3,0,3,0,"RT @wb_kaylaa: Fake bitch : hey girl 

Me:&#128133; http://t.co/GDiiwRDgNO",1
19785,3,0,3,0,RT @jessmelkum: Nipple piercings are suppose to be a girls personal secret. But y'all hoes get them just to take a selfie,1
14552,3,0,1,2,"RT @AprilStearns: RT @GN192 Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&#8230;",2
24258,3,0,0,3,dodgerofzion asked: A giant green rooster walks in carrying a tray of brownies. You may have a brownie in... http://t.co/Rn0sWWuIq9,2
4936,3,1,2,0,@Stvtch_ @IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD bitch you look like a shamu go back to seaword,1
4908,3,1,2,0,@SteveStockmanTX stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks,1
18077,3,0,3,0,RT @TheKitchensHeat: Don't beef over no bitch..,1
11350,3,0,3,0,I was with a bitch with a mustash for a year and a half? Wtf is wrong itch me,1
4295,3,0,3,0,@MrCatLoverx text me bitch,1
19338,3,0,3,0,RT @dril: [(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird&#8230;,1
24198,3,0,3,0,can't get over how many hoes i flexed on last night ://,1
1946,3,0,3,0,&#8220;@souljaboy: @kmichelle you mean the niggaz i shot? Ill give you 100k if u let any nigga smell your pussy and it don't smell like shit.&#8221; &#128553;,1
5092,3,0,3,0,"@TheOneMiss_Luu i also like flip a bitch, which is gabbys. #QualityWords",1
8797,3,0,3,0,Current emotion-Broke ass bitch,1
6207,3,0,3,0,@goldielocks512 Bitch pussy,1
7834,3,0,3,0,All the pictures of the ex are gone...there's no pictures with the side hoe posted...*slides into his dm's like* http://t.co/XMVtZ0GTPp,1
1177,6,0,6,0,&#8220;@Bossman_Carl: I just wanna do something for somebody&#8221;boy sound desperate than hoe how you bout you start off and flat that nose of yours,1
18353,3,0,3,0,RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf,1
19989,3,0,3,0,"RT @linaa_eddz: ""@kxngnandi: And I'm not stuck up. You niggas just love assuming bitches want yall when we just being nice &#128530;&#9995;"" &#128588;",1
23060,3,0,3,0,What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets http://t.co/7YaYdatE,1
9954,3,1,2,0,Hate when bitches with long hair decide to get a haircut. Nothin good ever comes out of that,1
7305,3,0,1,2,@sweetlou462 Lol. Have fun! &#128516; I haven't been to a race since HS (Charlotte). Crazy redneck times. Lol.,2
23813,3,0,3,0,You have no friends BC nobody wants to be guilty by association #hoe,1
20991,3,0,0,3,"Roseanne really bums me out. The show, and the woman. On that note, it's time to chug some ZzzQuil.",2
4414,3,0,0,3,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys.",2
2275,3,1,2,0,2 faced bitch,1
176,3,0,3,0,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",1
18693,3,0,3,0,RT @_IBeKev: Throw me a blunt bitch,1
8996,3,1,0,2,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides",2
3497,3,2,1,0,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back",0
1572,3,0,3,0,&#8220;@SydneySantana_: @Treslyon I'm so dead &#128128;&#128128; why you hoe me http://t.co/PYKjhqBP19&#8221; idk I just felt like flaming you lol,1
2337,3,0,3,0,@ the person who significant other a hoe and you the s/o cheating,1
9783,3,0,3,0,Got a bitch so bad you can't afford to fuck.,1
1392,3,0,3,0,"&#8220;@Kxng_Jase: Versace Versace, I talk shit on twitter and so that bitch blocked me&#8221;@bremarie17",1
4485,3,2,1,0,@Oskzilla fuck you niggah you gay. Lol,0
18913,3,0,3,0,RT @_xCallMeZiaa: Lil stupid ass bitch.. i aint fucking with YOU &#128514;,1
19327,3,0,0,3,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg",2
690,3,0,0,3,#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,2
13370,3,0,3,0,My hoes love to go shoppin,1
22573,3,1,2,0,This nigga @80sbaby4life gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/E96cQ8kKBo,1
3765,3,2,1,0,"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",0
18449,3,0,3,0,RT @WeavilynMONROE_: I heard big booty bitches can't take no &#127814;.,1
517,3,0,3,0,"""In My Mind""
Gotta be the dumb hoe anthem...",1
168,3,0,3,0,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",1
14025,3,1,2,0,Only the strong survive and you niggas is bitches,1
23067,3,0,3,0,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot.",1
24585,3,3,0,0,in real life and online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. born and raised here,0
1953,3,0,3,0,&#8220;@swaqmagician: @100046729 wtf bitch!&#8221;dasss why I ain't come to practice,1
7470,3,0,3,0,@vivaalakatyy @brotherbill7 @JHuff_5 good bitch choke,1
24839,3,0,3,0,only like bitches ran for homecoming but like 20 running for prom,1
24980,3,0,3,0,stupid bitch,1
11009,3,0,3,0,I love this ho @nerissaloren http://t.co/I5obSnjj,1
1128,3,1,2,0,&#8220;@Analyyxo: Say Something is the one Drake song I have to listen to when I'm in my feelings&#8221;fag,1
12374,3,1,0,2,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,2
2669,3,0,3,0,@BitchsLoveMosa do these bitches really love Mosa though #MosaGang http://t.co/0g1J8Bibpl,1
10216,3,0,3,0,How you look like big bad mama but make fun of a pretty bitch wow where they do that at ? http://t.co/l7LhRuSG3n,1
5466,3,2,1,0,"@_IAMKEN you'll make the team, them niggas trash. Lol",0
22052,3,0,3,0,"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes.",1
11395,3,0,3,0,"I woke up and she was already pregnant, fuck dat bitch &#128514;",1
11443,3,0,3,0,I'd rather have a flat bitch then a bitch who cheats&#128521;,1
154,4,0,4,0,"""@Jewelxo: Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @Pornhub get on it Katie&lt;3",1
13753,3,0,3,0,Nobody wit me im on all alone shit so dont think im actin funny when im in my zone bitch,1
2901,3,2,0,1,@CheCha__ be gone my nigguh,0
25165,3,0,1,2,"wearing pajamas tonight 4 da gook 
UDigg 

Grey day",2
23900,3,0,3,0,You scum bro RT @HURRICANESENSEI: When tha pussy was trash but she still txt yu... http://t.co/5tasiq5YO8 my life ain't shit,1
3645,3,0,3,0,@JHafe big booty hoes!,1
20551,6,0,6,0,RT @taysymonee: @1inkkofrosess that hoe so icy&#128557;&#128293;,1
22101,3,0,3,0,The world will be a better place when bitches like her dies lonely http://t.co/vj45zL1zKF,1
23419,3,1,2,0,Wish I got hoes like James Bond,1
12853,3,1,2,0,Lmaoooooooo RT @80sbaby4life: You woke up a faggot didnt you RT @Maxin_Betha: My nigga ain't get carded since I was a sophomore b,1
4670,3,0,3,0,@RickyNgan target got them high class hoes,1
14710,3,0,2,1,"RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0

Number of Democrat retards butthurt by the verdict: 30,000,000&#8230;",1
22996,3,0,3,0,"We don't want yo bitch mane, we just wanna have fun with her.",1
10286,3,0,3,0,I always love when @kathy_doermer and I vent about bitches &#128076;,1
12589,3,0,3,0,LMAOO beans RT @ShamarGotHoes: this bitch is so stupid smh http://t.co/otonir2yEX,1
22023,3,0,3,0,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself",1
15445,3,0,3,0,RT @ESPNDaniel: A strong black women is simply a bitch that wanna argue over every single thing,1
18784,3,0,3,0,RT @__HoldMyHEART: I don't understand how bitches find the time to worry about what another bitch is doing,1
24044,3,0,3,0,all i wanted was a hundred million dollars and a bad bitch,1
5293,3,0,3,0,@WhiteKidWraps I was RT 100 steal that bitch,1
12114,3,0,3,0,Including ya size hoe !,1
20640,3,0,1,2,RT @tishforprez: that pointy nail game is for da birds.,2
23637,3,0,2,1,"Yep RT @KingHorseDick: Nope and never will. RT @iRejectSlimHoes: Fellas u ever had some pussy so good YOU send a ""so what are we?"" Text?",1
3540,3,0,3,0,@IHOP you fucking pussy,1
16969,3,0,0,3,"RT @NHLDevils: 2-2! Adam Henrique cleans up the trash in front of the net, tying the game for the #NJDevils with 11:06 left in regulation! &#8230;",2
13481,3,0,3,0,My teacher talm bout she would make every senior go to da army fa 2yrs &#128530; bitch please meat ainnn doin uh damn thang,1
2817,3,0,3,0,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao",1
18638,3,0,0,3,RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story,2
20060,3,1,2,0,RT @makamj_: bitch nigga qualities is all you can provide. &#128514;,1
13023,3,0,3,0,Make my burger bitch &#128514;&#128514; http://t.co/StVEpVMzZz,1
